Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2002","2002","ha","5714","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2003","2003","ha","6500","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2004","2004","ha","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2005","2005","ha","7143","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2006","2006","ha","9857","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2007","2007","ha","10000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2008","2008","ha","10000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2009","2009","ha","12062","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2010","2010","ha","11282","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2011","2011","ha","13525","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2012","2012","ha","12793","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2013","2013","ha","8515","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2014","2014","ha","16199","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2015","2015","ha","22433","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2016","2016","ha","18170","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2017","2017","ha","18124","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2018","2018","ha","21089","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2019","2019","ha","9832","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5312","Superficie récoltée","661","Cacao, fèves","2020","2020","ha","9822","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1961","1961","hg/ha","4500","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1962","1962","hg/ha","3000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1963","1963","hg/ha","2000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1964","1964","hg/ha","1500","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1965","1965","hg/ha","1000","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1966","1966","hg/ha","1000","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1967","1967","hg/ha","2000","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1968","1968","hg/ha","4000","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1969","1969","hg/ha","4000","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1970","1970","hg/ha","4000","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1971","1971","hg/ha","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1972","1972","hg/ha","6000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1973","1973","hg/ha","6000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1974","1974","hg/ha","5833","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1975","1975","hg/ha","6000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1976","1976","hg/ha","5926","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1977","1977","hg/ha","6024","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1978","1978","hg/ha","6542","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1979","1979","hg/ha","6111","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1980","1980","hg/ha","5839","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1981","1981","hg/ha","5729","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1982","1982","hg/ha","5944","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1983","1983","hg/ha","6109","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1984","1984","hg/ha","6021","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1985","1985","hg/ha","5881","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1986","1986","hg/ha","6119","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1987","1987","hg/ha","6194","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1988","1988","hg/ha","6197","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1989","1989","hg/ha","6200","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1990","1990","hg/ha","6069","I","Valeur imputée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1991","1991","hg/ha","6158","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1992","1992","hg/ha","6058","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1993","1993","hg/ha","5714","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1994","1994","hg/ha","4000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1995","1995","hg/ha","6279","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1996","1996","hg/ha","6366","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1997","1997","hg/ha","6957","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1998","1998","hg/ha","6638","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","1999","1999","hg/ha","7011","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2000","2000","hg/ha","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2001","2001","hg/ha","6999","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2002","2002","hg/ha","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2003","2003","hg/ha","6923","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2004","2004","hg/ha","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2005","2005","hg/ha","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2006","2006","hg/ha","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2007","2007","hg/ha","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2008","2008","hg/ha","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2009","2009","hg/ha","7047","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2010","2010","hg/ha","7091","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2011","2011","hg/ha","7024","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2012","2012","hg/ha","7035","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2013","2013","hg/ha","7046","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2014","2014","hg/ha","7099","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2015","2015","hg/ha","7132","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2016","2016","hg/ha","7155","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2017","2017","hg/ha","7173","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2018","2018","hg/ha","7113","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2019","2019","hg/ha","7120","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5419","Rendement","661","Cacao, fèves","2020","2020","hg/ha","7127","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1961","1961","tonnes","450","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1962","1962","tonnes","300","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1963","1963","tonnes","200","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1964","1964","tonnes","150","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1965","1965","tonnes","100","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1966","1966","tonnes","100","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1967","1967","tonnes","200","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1968","1968","tonnes","400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1969","1969","tonnes","400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1970","1970","tonnes","400","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1971","1971","tonnes","500","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1972","1972","tonnes","600","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1973","1973","tonnes","600","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1974","1974","tonnes","700","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1975","1975","tonnes","900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1976","1976","tonnes","800","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1977","1977","tonnes","753","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1978","1978","tonnes","1570","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1979","1979","tonnes","1100","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1980","1980","tonnes","1051","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1981","1981","tonnes","974","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1982","1982","tonnes","1159","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1983","1983","tonnes","1405","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1984","1984","tonnes","1445","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1985","1985","tonnes","1235","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1986","1986","tonnes","1591","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1987","1987","tonnes","1982","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1988","1988","tonnes","1983","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1989","1989","tonnes","2232","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1990","1990","tonnes","2124","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1991","1991","tonnes","2463","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1992","1992","tonnes","2302","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1993","1993","tonnes","2000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1994","1994","tonnes","800","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1995","1995","tonnes","2700","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1996","1996","tonnes","2500","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1997","1997","tonnes","3200","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1998","1998","tonnes","3200","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","1999","1999","tonnes","3692","A","Chiffre officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2000","2000","tonnes","2100","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2001","2001","tonnes","2300","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2002","2002","tonnes","4000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2003","2003","tonnes","4500","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2004","2004","tonnes","3500","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2005","2005","tonnes","5000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2006","2006","tonnes","6900","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2007","2007","tonnes","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2008","2008","tonnes","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2009","2009","tonnes","8500","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2010","2010","tonnes","8000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2011","2011","tonnes","9500","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2012","2012","tonnes","9000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2013","2013","tonnes","6000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2014","2014","tonnes","11500","E","Valeur estimée"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2015","2015","tonnes","16000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2016","2016","tonnes","13000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2017","2017","tonnes","13000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2018","2018","tonnes","15000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2019","2019","tonnes","7000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","215","République-Unie de Tanzanie","5510","Production","661","Cacao, fèves","2020","2020","tonnes","7000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1961","1961","ha","430","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1962","1962","ha","290","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1963","1963","ha","290","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1964","1964","ha","290","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1965","1965","ha","150","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1966","1966","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1967","1967","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1968","1968","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1969","1969","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1970","1970","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1971","1971","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1972","1972","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1973","1973","ha","270","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1974","1974","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1975","1975","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1976","1976","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1977","1977","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1978","1978","ha","140","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1979","1979","ha","150","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1980","1980","ha","100","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1981","1981","ha","70","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1982","1982","ha","70","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1983","1983","ha","75","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1984","1984","ha","80","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1985","1985","ha","120","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1986","1986","ha","120","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1987","1987","ha","120","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1988","1988","ha","120","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1989","1989","ha","120","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1990","1990","ha","60","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1991","1991","ha","70","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1992","1992","ha","80","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1993","1993","ha","85","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1994","1994","ha","70","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1995","1995","ha","40","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1996","1996","ha","44","I","Valeur imputée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1997","1997","ha","40","I","Valeur imputée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1998","1998","ha","30","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","1999","1999","ha","35","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","2000","2000","ha","30","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","2001","2001","ha","40","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","2002","2002","ha","40","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","2003","2003","ha","40","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","2004","2004","ha","48","I","Valeur imputée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","2005","2005","ha","54","I","Valeur imputée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","2006","2006","ha","40","E","Valeur estimée"
"QCL","Cultures et produits animaux","189","Sainte-Lucie","5312","Superficie récoltée","661","Cacao, fèves","2007","2007","ha","50","E","Valeur estimée"
